OBS,DATE,Study,long,lat,DEPTH,BACTERIA,VIRUS
3162,5/20/2010,GEOTRACES,-53.5,36.5,251,71623,1587211
3163,5/20/2010,GEOTRACES,-53.5,36.5,3497.2,8439,629632
3164,5/20/2010,GEOTRACES,-53.5,36.5,777.4,32562,1300300
3165,5/20/2010,GEOTRACES,-53.5,36.5,303.1,69942,1154019
3166,6/25/2010,GEOTRACES,-54.5,14.5,49.8,195176,5452830
3167,6/25/2010,GEOTRACES,-54.5,14.5,4998.7,7419,281293
3168,6/25/2010,GEOTRACES,-54.5,14.5,24.6,388457,14067179
3169,6/25/2010,GEOTRACES,-54.5,14.5,501.9,29459,931132
3170,6/25/2010,GEOTRACES,-54.5,14.5,4001.7,7373,382122
3171,6/25/2010,GEOTRACES,-54.5,14.5,1499.7,12814,474522
3172,6/25/2010,GEOTRACES,-54.5,14.5,1251.4,12339,396624
3173,6/25/2010,GEOTRACES,-54.5,14.5,4501,7363,414600
3174,6/25/2010,GEOTRACES,-54.5,14.5,400.6,31755,689016
3175,6/25/2010,GEOTRACES,-54.5,14.5,2501.7,7451,449445
3176,6/25/2010,GEOTRACES,-54.5,14.5,150.3,97524,4301046
3177,6/25/2010,GEOTRACES,-54.5,14.5,750.9,19358,576818
3178,6/25/2010,GEOTRACES,-54.5,14.5,3001.5,15010,475269
3179,6/25/2010,GEOTRACES,-54.5,14.5,251.4,46833,1119703
3180,6/25/2010,GEOTRACES,-54.5,14.5,3500.2,12155,521612
3181,6/25/2010,GEOTRACES,-54.5,14.5,1000.8,14588,456433
3182,6/25/2010,GEOTRACES,-54.5,14.5,2000.3,8754,303859
3183,6/25/2010,GEOTRACES,-54.5,14.5,1751,9433,471722
3184,6/25/2010,GEOTRACES,-54.5,14.5,76.1,147451,5457668
3185,6/25/2010,GEOTRACES,-54.5,14.5,102.2,127938,4559703
3186,6/25/2010,GEOTRACES,-54.5,14.5,300.7,41694,937454
3187,6/25/2010,GEOTRACES,-54.5,14.5,202,64713,1052642
3188,5/21/2010,GEOTRACES,-55.5,34.5,757.4,28940,1220972
3189,5/21/2010,GEOTRACES,-55.5,34.5,10.1,336614,5857493
3190,5/21/2010,GEOTRACES,-55.5,34.5,151.5,109324,2344688
3191,5/21/2010,GEOTRACES,-55.5,34.5,5006.9,8242,473206
3192,5/21/2010,GEOTRACES,-55.5,34.5,199.1,88208,1619029
3193,5/21/2010,GEOTRACES,-55.5,34.5,3503,7667,494500
3194,5/21/2010,GEOTRACES,-55.5,34.5,400,62030,1803557
3195,5/21/2010,GEOTRACES,-55.5,34.5,4489.4,7941,494601
3196,5/21/2010,GEOTRACES,-55.5,34.5,5513.7,9482,535293
3197,5/21/2010,GEOTRACES,-55.5,34.5,300.5,58990,1983177
3198,5/21/2010,GEOTRACES,-55.5,34.5,50.1,309927,5822441
3199,5/21/2010,GEOTRACES,-55.5,34.5,2994.6,8457,446301
3200,5/21/2010,GEOTRACES,-55.5,34.5,503.5,44760,1444794
3201,5/21/2010,GEOTRACES,-55.5,34.5,3991.3,7994,501355
3202,5/21/2010,GEOTRACES,-55.5,34.5,25.3,408823,6015400
3203,5/21/2010,GEOTRACES,-55.5,34.5,1248.9,17033,1063415
3204,5/21/2010,GEOTRACES,-55.5,34.5,2499.3,7691,595977
3205,5/21/2010,GEOTRACES,-55.5,34.5,1498.4,14826,768871
3206,5/21/2010,GEOTRACES,-55.5,34.5,1749.7,12573,871366
3207,5/21/2010,GEOTRACES,-55.5,34.5,102.9,110417,2718590
3208,5/21/2010,GEOTRACES,-55.5,34.5,1999.7,11189,590960
3209,5/21/2010,GEOTRACES,-55.5,34.5,249.8,74179,2043231
3210,5/21/2010,GEOTRACES,-55.5,34.5,1003.5,21439,994932
3211,5/21/2010,GEOTRACES,-55.5,34.5,77.1,149212,3573634
3212,6/24/2010,GEOTRACES,-56.5,16.5,75.9,155318,6193464
3213,6/24/2010,GEOTRACES,-56.5,16.5,4500.2,6774,482038
3214,6/24/2010,GEOTRACES,-56.5,16.5,101.2,141076,5428658
3215,6/24/2010,GEOTRACES,-56.5,16.5,7.7,400410,16219296
3216,6/24/2010,GEOTRACES,-56.5,16.5,1001.2,14433,428267
3217,6/24/2010,GEOTRACES,-56.5,16.5,149.8,106760,2511440
3218,6/24/2010,GEOTRACES,-56.5,16.5,14.2,463731,16262921
3219,6/24/2010,GEOTRACES,-56.5,16.5,2501.7,8033,282228
3220,6/24/2010,GEOTRACES,-56.5,16.5,200.8,61947,2322691
3221,6/24/2010,GEOTRACES,-56.5,16.5,1501.9,11939,376664
3222,6/24/2010,GEOTRACES,-56.5,16.5,1999.9,8735,560817
3223,6/24/2010,GEOTRACES,-56.5,16.5,51.2,167788,7141975
3224,6/24/2010,GEOTRACES,-56.5,16.5,1250.2,14093,485982
3225,6/24/2010,GEOTRACES,-56.5,16.5,3499.3,6918,274518
3226,6/24/2010,GEOTRACES,-56.5,16.5,3999.9,6982,323171
3227,6/24/2010,GEOTRACES,-56.5,16.5,1749.8,10217,352629
3228,6/24/2010,GEOTRACES,-56.5,16.5,560.7,27842,471269
3229,6/24/2010,GEOTRACES,-56.5,16.5,250.1,53225,1156660
3230,6/24/2010,GEOTRACES,-56.5,16.5,3000.8,6903,310811
3231,6/24/2010,GEOTRACES,-56.5,16.5,750.9,23317,488756
3232,6/24/2010,GEOTRACES,-56.5,16.5,399.6,36664,812698
3233,6/24/2010,GEOTRACES,-56.5,16.5,300.9,44394,1066619
3234,5/27/2005,NASB2005,-56.5,35.5,5,643000,385000
3235,6/22/2010,GEOTRACES,-57.5,18.5,299.4,47671,802695
3236,6/22/2010,GEOTRACES,-57.5,18.5,1248.8,14274,503198
3237,6/22/2010,GEOTRACES,-57.5,18.5,750.4,21376,628900
3238,6/22/2010,GEOTRACES,-57.5,18.5,501.2,28623,815058
3239,6/22/2010,GEOTRACES,-57.5,18.5,4001.6,7327,429293
3240,6/22/2010,GEOTRACES,-57.5,18.5,3502,7837,440820
3241,6/22/2010,GEOTRACES,-57.5,18.5,1001.2,15624,508910
3242,6/22/2010,GEOTRACES,-57.5,18.5,2501.3,8985,443926
3243,6/22/2010,GEOTRACES,-57.5,18.5,25.2,272813,7697442
3244,6/22/2010,GEOTRACES,-57.5,18.5,150.6,67284,2460130
3245,6/22/2010,GEOTRACES,-57.5,18.5,75.3,165974,5807239
3246,6/22/2010,GEOTRACES,-57.5,18.5,5059,8617,429226
3247,6/22/2010,GEOTRACES,-57.5,18.5,99.7,116305,4592120
3248,6/22/2010,GEOTRACES,-57.5,18.5,1501.1,13434,715017
3249,6/22/2010,GEOTRACES,-57.5,18.5,4498.2,7807,335636
3250,6/22/2010,GEOTRACES,-57.5,18.5,1999.9,9664,384042
3251,6/22/2010,GEOTRACES,-57.5,18.5,400,36668,668700
3252,6/22/2010,GEOTRACES,-57.5,18.5,50.8,199268,4348344
3253,6/22/2010,GEOTRACES,-57.5,18.5,201.6,74757,2432726
3254,6/22/2010,GEOTRACES,-57.5,18.5,250,58251,1488723
3255,6/22/2010,GEOTRACES,-57.5,18.5,3001.1,8021,476432
3256,6/22/2010,GEOTRACES,-57.5,18.5,1750.5,9714,553860
3257,6/22/2010,GEOTRACES,-57.5,18.5,10.6,282018,7807725
3258,5/22/2010,GEOTRACES,-58.5,33.5,400.2,60908,1350967
3259,5/22/2010,GEOTRACES,-58.5,33.5,2500,9297,726185
3260,5/22/2010,GEOTRACES,-58.5,33.5,4481.9,11750,730290
3261,5/22/2010,GEOTRACES,-58.5,33.5,251,67848,1593972
3262,5/22/2010,GEOTRACES,-58.5,33.5,101.1,117874,2335432
3263,5/22/2010,GEOTRACES,-58.5,33.5,4249.6,9232,706038
3264,5/22/2010,GEOTRACES,-58.5,33.5,4430.6,11224,696664
3265,5/22/2010,GEOTRACES,-58.5,33.5,1499.9,16216,808292
3266,5/22/2010,GEOTRACES,-58.5,33.5,1749.8,11475,965355
3267,5/22/2010,GEOTRACES,-58.5,33.5,300.9,64922,1521416
3268,5/22/2010,GEOTRACES,-58.5,33.5,500.7,54805,1372148
3269,5/22/2010,GEOTRACES,-58.5,33.5,3998.2,8661,705686
3270,5/22/2010,GEOTRACES,-58.5,33.5,25.8,223458,3867674
3271,5/22/2010,GEOTRACES,-58.5,33.5,1250.2,16817,937492
3272,5/22/2010,GEOTRACES,-58.5,33.5,50.9,287823,4214611
3273,5/22/2010,GEOTRACES,-58.5,33.5,849.2,24696,1108888
3274,5/22/2010,GEOTRACES,-58.5,33.5,150.8,105985,2812849
3275,5/22/2010,GEOTRACES,-58.5,33.5,3500.4,6600,481701
3276,5/22/2010,GEOTRACES,-58.5,33.5,201.3,80566,1451392
3277,5/22/2010,GEOTRACES,-58.5,33.5,2998.6,8153,590471
3278,5/22/2010,GEOTRACES,-58.5,33.5,8.9,195090,3804426
3279,5/22/2010,GEOTRACES,-58.5,33.5,1000.6,17306,739135
3280,5/22/2010,GEOTRACES,-58.5,33.5,2000,8164,891455
3281,5/22/2010,GEOTRACES,-58.5,33.5,75.8,187394,3561088
3282,6/20/2010,GEOTRACES,-61.5,21.5,49.3,179832,2920027
3283,6/20/2010,GEOTRACES,-61.5,21.5,74.2,170296,2885369
3284,6/20/2010,GEOTRACES,-61.5,21.5,25,161054,2311231
3285,6/20/2010,GEOTRACES,-61.5,21.5,1751.8,10766,523422
3286,6/20/2010,GEOTRACES,-61.5,21.5,1251.6,12670,548878
3287,6/20/2010,GEOTRACES,-61.5,21.5,2000,9675,570419
3288,6/20/2010,GEOTRACES,-61.5,21.5,2999.5,7599,454814
3289,6/20/2010,GEOTRACES,-61.5,21.5,9.9,166812,2078235
3290,6/20/2010,GEOTRACES,-61.5,21.5,2500.8,7621,505725
3291,6/20/2010,GEOTRACES,-61.5,21.5,201.3,57548,1414587
3292,6/20/2010,GEOTRACES,-61.5,21.5,4500.6,7958,463155
3293,6/20/2010,GEOTRACES,-61.5,21.5,1501.4,11153,586950
3294,6/20/2010,GEOTRACES,-61.5,21.5,998,14959,560796
3295,6/20/2010,GEOTRACES,-61.5,21.5,784.6,21568,554855
3296,6/20/2010,GEOTRACES,-61.5,21.5,3499.5,7122,460924
3297,6/20/2010,GEOTRACES,-61.5,21.5,300.2,37725,956726
3298,6/20/2010,GEOTRACES,-61.5,21.5,150.5,65318,2669847
3299,6/20/2010,GEOTRACES,-61.5,21.5,250.7,43038,1116478
3300,6/20/2010,GEOTRACES,-61.5,21.5,4999,7706,402533
3301,6/20/2010,GEOTRACES,-61.5,21.5,401.2,32395,847118
3302,6/20/2010,GEOTRACES,-61.5,21.5,3999.5,7632,443501
3303,6/20/2010,GEOTRACES,-61.5,21.5,499.4,31241,750346
3304,6/20/2010,GEOTRACES,-61.5,21.5,113,135496,5387603
3305,5/26/2005,NASB2005,-62.5,34.5,5,778000,437000
3306,6/19/2010,GEOTRACES,-63.5,22.5,251.5,51591,711038
3307,6/19/2010,GEOTRACES,-63.5,22.5,302.1,41449,958120
3308,6/19/2010,GEOTRACES,-63.5,22.5,199.6,52492,1516632
3309,6/19/2010,GEOTRACES,-63.5,22.5,3001.6,7639,412346
3310,6/19/2010,GEOTRACES,-63.5,22.5,2502.1,8808,481802
3311,6/19/2010,GEOTRACES,-63.5,22.5,26.8,144003,2227489
3312,6/19/2010,GEOTRACES,-63.5,22.5,126.6,153466,4622626
3313,6/19/2010,GEOTRACES,-63.5,22.5,3499.3,8117,460132
3314,6/19/2010,GEOTRACES,-63.5,22.5,500,27949,767983
3315,6/19/2010,GEOTRACES,-63.5,22.5,2000.2,10548,511609
3316,6/19/2010,GEOTRACES,-63.5,22.5,396.1,32470,792004
3317,6/19/2010,GEOTRACES,-63.5,22.5,75.2,136973,4050188
3318,6/19/2010,GEOTRACES,-63.5,22.5,51.5,148236,3208533
3319,6/19/2010,GEOTRACES,-63.5,22.5,4998.2,8384,370830
3320,6/19/2010,GEOTRACES,-63.5,22.5,1750,11242,501829
3321,6/19/2010,GEOTRACES,-63.5,22.5,99.9,142416,2378109
3322,6/19/2010,GEOTRACES,-63.5,22.5,1001.6,11603,405568
3323,6/19/2010,GEOTRACES,-63.5,22.5,768.5,17727,560198
3324,6/19/2010,GEOTRACES,-63.5,22.5,4498.9,8190,424909
3325,6/19/2010,GEOTRACES,-63.5,22.5,4002,8025,408352
3326,6/19/2010,GEOTRACES,-63.5,22.5,1249.3,10509,398618
3327,6/19/2010,GEOTRACES,-63.5,22.5,11.9,140044,1840276
3328,6/19/2010,GEOTRACES,-63.5,22.5,1501.8,10768,572418
3329,6/10/1997,BEDFORDBASIN,-63.5,44.5,1,2980937,9059762
3330,4/17/1996,BEDFORDBASIN,-63.5,44.5,1,859553,4309175
3331,9/22/1999,BEDFORDBASIN,-63.5,44.5,1,2454863,31596888
3332,1/31/1996,BEDFORDBASIN,-63.5,44.5,1,1267877,5326888
3333,4/16/1997,BEDFORDBASIN,-63.5,44.5,1,1355639,4373048
3334,4/8/1999,BEDFORDBASIN,-63.5,44.5,1,1171947,7184363
3335,4/29/1998,BEDFORDBASIN,-63.5,44.5,1,1159697,5180193
3336,4/14/1999,BEDFORDBASIN,-63.5,44.5,1,1152421,5955687
3337,4/19/2000,BEDFORDBASIN,-63.5,44.5,1,2421237,12870089
3338,6/23/1999,BEDFORDBASIN,-63.5,44.5,1,5784652,35973347
3339,2/19/1997,BEDFORDBASIN,-63.5,44.5,1,1060844,4914147
3340,8/18/1999,BEDFORDBASIN,-63.5,44.5,1,3223315,24441631
3341,9/23/1998,BEDFORDBASIN,-63.5,44.5,1,1165758,20343066
3342,4/21/1999,BEDFORDBASIN,-63.5,44.5,1,1416284,7432460
3343,4/2/1997,BEDFORDBASIN,-63.5,44.5,1,629660,3367279
3344,6/16/1999,BEDFORDBASIN,-63.5,44.5,1,3668073,23752871
3345,6/30/1999,BEDFORDBASIN,-63.5,44.5,1,7382789,54190842
3346,9/3/1997,BEDFORDBASIN,-63.5,44.5,1,5034195,19286865
3347,9/16/1998,BEDFORDBASIN,-63.5,44.5,1,3576136,20678183
3348,6/9/1999,BEDFORDBASIN,-63.5,44.5,1,2356347,27644784
3349,9/15/1999,BEDFORDBASIN,-63.5,44.5,1,1893242,27721116
3350,4/13/2000,BEDFORDBASIN,-63.5,44.5,1,1714070,12420891
3351,7/17/1996,BEDFORDBASIN,-63.5,44.5,1,3178403,44386650
3352,1/5/2000,BEDFORDBASIN,-63.5,44.5,1,1052542,6318857
3353,1/29/1997,BEDFORDBASIN,-63.5,44.5,1,1660493,5235155
3354,1/10/1996,BEDFORDBASIN,-63.5,44.5,1,1373170,4410775
3355,5/13/1998,BEDFORDBASIN,-63.5,44.5,1,1398409,13970456
3356,7/27/1996,BEDFORDBASIN,-63.5,44.5,1,2599224,60617355
3357,1/28/1998,BEDFORDBASIN,-63.5,44.5,1,910833,5151419
3358,1/17/1996,BEDFORDBASIN,-63.5,44.5,1,785978,5884032
3359,5/27/1998,BEDFORDBASIN,-63.5,44.5,1,387727,10523970
3360,6/7/2000,BEDFORDBASIN,-63.5,44.5,1,3199649,19845844
3361,6/21/2000,BEDFORDBASIN,-63.5,44.5,1,3866366,25786615
3362,1/15/1998,BEDFORDBASIN,-63.5,44.5,1,920455,4595586
3363,6/12/1996,BEDFORDBASIN,-63.5,44.5,1,11218075,20438650
3364,1/27/1999,BEDFORDBASIN,-63.5,44.5,1,1311874,6542105
3365,1/26/2000,BEDFORDBASIN,-63.5,44.5,1,651788,4679802
3366,3/31/1999,BEDFORDBASIN,-63.5,44.5,1,1373252,7565377
3367,3/19/1997,BEDFORDBASIN,-63.5,44.5,1,1023515,3615484
3368,5/3/2000,BEDFORDBASIN,-63.5,44.5,1,2475511,13052185
3369,8/25/1999,BEDFORDBASIN,-63.5,44.5,1,3901431,13901431
3370,8/7/1996,BEDFORDBASIN,-63.5,44.5,1,2172796,80539361
3371,8/14/1996,BEDFORDBASIN,-63.5,44.5,1,1710850,60574890
3372,12/16/1999,BEDFORDBASIN,-63.5,44.5,1,1222568,9653331
3373,12/2/1998,BEDFORDBASIN,-63.5,44.5,1,801288,3997650
3374,12/1/1999,BEDFORDBASIN,-63.5,44.5,1,2328347,8191070
3375,6/5/1996,BEDFORDBASIN,-63.5,44.5,1,2354240,9543474
3376,7/15/1998,BEDFORDBASIN,-63.5,44.5,1,5371818,27267726
3377,4/28/1999,BEDFORDBASIN,-63.5,44.5,1,1891400,7427531
3378,1/12/2000,BEDFORDBASIN,-63.5,44.5,1,1177208,7284149
3379,9/8/1999,BEDFORDBASIN,-63.5,44.5,1,3254779,20606981
3380,1/7/1998,BEDFORDBASIN,-63.5,44.5,1,1254641,2714954
3381,8/13/1997,BEDFORDBASIN,-63.5,44.5,1,6351205,18146320
3382,4/5/2000,BEDFORDBASIN,-63.5,44.5,1,2236258,9180158
3383,3/8/2000,BEDFORDBASIN,-63.5,44.5,1,1203324,7379165
3384,2/23/2000,BEDFORDBASIN,-63.5,44.5,1,748297,6342966
3385,2/27/1998,BEDFORDBASIN,-63.5,44.5,1,1122652,7057909
3386,6/17/1998,BEDFORDBASIN,-63.5,44.5,1,4021061,14479292
3387,7/12/2000,BEDFORDBASIN,-63.5,44.5,1,3665564,27221843
3388,9/11/1997,BEDFORDBASIN,-63.5,44.5,1,5566758,26452580
3389,7/31/1997,BEDFORDBASIN,-63.5,44.5,1,1542612,12218682
3390,9/4/1996,BEDFORDBASIN,-63.5,44.5,1,3372589,30334082
3391,12/11/1996,BEDFORDBASIN,-63.5,44.5,1,1128513,6748741
3392,1/19/2000,BEDFORDBASIN,-63.5,44.5,1,727881,6064888
3393,5/14/1997,BEDFORDBASIN,-63.5,44.5,1,1359152,13202410
3394,5/12/1999,BEDFORDBASIN,-63.5,44.5,1,2795947,13258264
3395,6/15/2000,BEDFORDBASIN,-63.5,44.5,1,4563070,30421904
3396,6/19/1997,BEDFORDBASIN,-63.5,44.5,1,3385349,18614721
3397,3/6/1996,BEDFORDBASIN,-63.5,44.5,1,1321209,2702089
3398,5/1/1996,BEDFORDBASIN,-63.5,44.5,1,1108638,7333107
3399,1/2/1997,BEDFORDBASIN,-63.5,44.5,1,819100,2625023
3400,5/6/1998,BEDFORDBASIN,-63.5,44.5,1,1317197,6880232
3401,1/13/1999,BEDFORDBASIN,-63.5,44.5,1,1137389,6228813
3402,6/28/2000,BEDFORDBASIN,-63.5,44.5,1,2338382,33272037
3403,1/22/1999,BEDFORDBASIN,-63.5,44.5,1,1654800,6184515
3404,7/28/1999,BEDFORDBASIN,-63.5,44.5,1,946547,15476216
3405,7/2/1998,BEDFORDBASIN,-63.5,44.5,1,3425379,21846669
3406,6/3/1998,BEDFORDBASIN,-63.5,44.5,1,1588636,6155192
3407,1/24/1996,BEDFORDBASIN,-63.5,44.5,1,1204980,6031435
3408,3/11/1998,BEDFORDBASIN,-63.5,44.5,1,1213939,9763734
3409,3/18/1998,BEDFORDBASIN,-63.5,44.5,1,1011061,4455985
3410,4/10/1996,BEDFORDBASIN,-63.5,44.5,1,2906978,5105550
3411,9/17/1997,BEDFORDBASIN,-63.5,44.5,1,2843620,26973913
3412,12/4/1996,BEDFORDBASIN,-63.5,44.5,1,2095642,8826335
3413,12/18/1996,BEDFORDBASIN,-63.5,44.5,1,2027420,8747283
3414,9/1/1999,BEDFORDBASIN,-63.5,44.5,1,2112452,19867853
3415,2/17/1999,BEDFORDBASIN,-63.5,44.5,1,1116463,7387146
3416,6/10/1998,BEDFORDBASIN,-63.5,44.5,1,1977045,6011530
3417,9/29/1999,BEDFORDBASIN,-63.5,44.5,1,1457179,26893317
3418,8/20/1997,BEDFORDBASIN,-63.5,44.5,1,3606878,27722417
3419,8/21/1996,BEDFORDBASIN,-63.5,44.5,1,3770051,42113569
3420,8/6/1997,BEDFORDBASIN,-63.5,44.5,1,2023938,16283477
3421,4/9/1997,BEDFORDBASIN,-63.5,44.5,1,1201958,3648892
3422,7/15/1999,BEDFORDBASIN,-63.5,44.5,1,2686231,20382141
3423,3/4/1998,BEDFORDBASIN,-63.5,44.5,1,850152,2842077
3424,10/23/1996,BEDFORDBASIN,-63.5,44.5,1,942137,12691927
3425,7/21/1999,BEDFORDBASIN,-63.5,44.5,1,3240484,19194131
3426,7/29/1998,BEDFORDBASIN,-63.5,44.5,1,2914621,15054424
3427,7/11/1996,BEDFORDBASIN,-63.5,44.5,1,2724217,48852889
3428,8/26/1998,BEDFORDBASIN,-63.5,44.5,1,4399318,17869341
3429,1/15/1997,BEDFORDBASIN,-63.5,44.5,1,555643,2938881
3430,2/5/1997,BEDFORDBASIN,-63.5,44.5,1,979761,6371482
3431,2/2/2000,BEDFORDBASIN,-63.5,44.5,1,606362,4652271
3432,8/11/1999,BEDFORDBASIN,-63.5,44.5,1,2479400,43280045
3433,2/28/1996,BEDFORDBASIN,-63.5,44.5,1,775381,7467808
3434,3/22/2000,BEDFORDBASIN,-63.5,44.5,1,630691,5442243
3435,3/29/2000,BEDFORDBASIN,-63.5,44.5,1,1577877,6750430
3436,11/20/1996,BEDFORDBASIN,-63.5,44.5,1,2643647,10549560
3437,10/1/1998,BEDFORDBASIN,-63.5,44.5,1,1679015,14407792
3438,10/27/1999,BEDFORDBASIN,-63.5,44.5,1,2025947,10989496
3439,3/20/1996,BEDFORDBASIN,-63.5,44.5,1,1092343,3140757
3440,3/1/2000,BEDFORDBASIN,-63.5,44.5,1,705551,6857290
3441,3/5/1997,BEDFORDBASIN,-63.5,44.5,1,686547,4567627
3442,3/25/1998,BEDFORDBASIN,-63.5,44.5,1,910152,6397341
3443,5/17/2000,BEDFORDBASIN,-63.5,44.5,1,2383723,19217999
3444,3/13/1996,BEDFORDBASIN,-63.5,44.5,1,1275822,2312561
3445,2/16/2000,BEDFORDBASIN,-63.5,44.5,1,1064579,5676807
3446,3/24/1999,BEDFORDBASIN,-63.5,44.5,1,1246589,9965314
3447,12/16/1998,BEDFORDBASIN,-63.5,44.5,1,985227,4064413
3448,11/25/1998,BEDFORDBASIN,-63.5,44.5,1,561667,3666229
3449,3/27/1996,BEDFORDBASIN,-63.5,44.5,1,1841915,2962942
3450,10/30/1996,BEDFORDBASIN,-63.5,44.5,1,1932022,7847786
3451,10/6/1999,BEDFORDBASIN,-63.5,44.5,1,1493800,16254499
3452,11/13/1996,BEDFORDBASIN,-63.5,44.5,1,2259739,9780202
3453,8/4/1999,BEDFORDBASIN,-63.5,44.5,1,3073958,33627221
3454,10/20/1999,BEDFORDBASIN,-63.5,44.5,1,1485621,7824781
3455,6/20/1996,BEDFORDBASIN,-63.5,44.5,1,10257199,32756459
3456,7/3/1996,BEDFORDBASIN,-63.5,44.5,1,7208039,44343406
3457,8/19/1998,BEDFORDBASIN,-63.5,44.5,1,3096288,15990011
3458,3/11/1999,BEDFORDBASIN,-63.5,44.5,1,1042926,8349856
3459,7/8/1998,BEDFORDBASIN,-63.5,44.5,1,4486212,24872444
3460,11/27/1996,BEDFORDBASIN,-63.5,44.5,1,1904473,8824444
3461,8/28/1996,BEDFORDBASIN,-63.5,44.5,1,2240828,54937248
3462,8/5/1998,BEDFORDBASIN,-63.5,44.5,1,3236667,21769961
3463,10/28/1998,BEDFORDBASIN,-63.5,44.5,1,1375000,7004387
3464,8/27/1997,BEDFORDBASIN,-63.5,44.5,1,4078165,18042713
3465,11/10/1999,BEDFORDBASIN,-63.5,44.5,1,1460495,6118541
3466,7/22/1998,BEDFORDBASIN,-63.5,44.5,1,2181970,29234697
3467,11/12/1998,BEDFORDBASIN,-63.5,44.5,1,1244848,5926718
3468,11/17/1999,BEDFORDBASIN,-63.5,44.5,1,1867895,5698309
3469,5/20/1998,BEDFORDBASIN,-63.5,44.5,1,3207273,22878053
3470,5/10/2000,BEDFORDBASIN,-63.5,44.5,1,1327778,14597692
3471,5/28/1997,BEDFORDBASIN,-63.5,44.5,1,1202309,11718696
3472,9/27/1996,BEDFORDBASIN,-63.5,44.5,1,1652467,16074178
3473,2/12/1997,BEDFORDBASIN,-63.5,44.5,1,774449,6007365
3474,5/26/1999,BEDFORDBASIN,-63.5,44.5,1,801021,10506179
3475,1/22/1997,BEDFORDBASIN,-63.5,44.5,1,982488,3271534
3476,4/3/1996,BEDFORDBASIN,-63.5,44.5,1,2048750,2619662
3477,6/2/1999,BEDFORDBASIN,-63.5,44.5,1,1757221,23030033
3478,7/7/1999,BEDFORDBASIN,-63.5,44.5,1,4172589,57190471
3479,2/4/1998,BEDFORDBASIN,-63.5,44.5,1,705152,3648146
3480,5/20/1997,BEDFORDBASIN,-63.5,44.5,1,1459155,17066517
3481,5/19/1999,BEDFORDBASIN,-63.5,44.5,1,1725537,13659043
3482,5/9/1997,BEDFORDBASIN,-63.5,44.5,1,1677706,15636011
3483,3/2/1999,BEDFORDBASIN,-63.5,44.5,1,1580674,7478752
3484,1/8/1997,BEDFORDBASIN,-63.5,44.5,1,866712,3171120
3485,2/21/1996,BEDFORDBASIN,-63.5,44.5,1,777050,6906139
3486,9/9/1998,BEDFORDBASIN,-63.5,44.5,1,2503864,7910402
3487,6/26/1996,BEDFORDBASIN,-63.5,44.5,1,8241594,33918423
3488,7/19/2000,BEDFORDBASIN,-63.5,44.5,1,4056067,21828987
3489,11/6/1996,BEDFORDBASIN,-63.5,44.5,1,1983387,8814578
3490,4/26/2000,BEDFORDBASIN,-63.5,44.5,1,3021432,17372192
3491,2/18/1998,BEDFORDBASIN,-63.5,44.5,1,839697,5228022
3492,9/2/1998,BEDFORDBASIN,-63.5,44.5,1,2154848,18111090
3493,12/27/1996,BEDFORDBASIN,-63.5,44.5,1,1155512,9059855
3494,4/24/1996,BEDFORDBASIN,-63.5,44.5,1,2426049,6564528
3495,7/26/2000,BEDFORDBASIN,-63.5,44.5,1,5111459,37635040
3496,12/29/1999,BEDFORDBASIN,-63.5,44.5,1,836095,5002674
3497,11/5/1998,BEDFORDBASIN,-63.5,44.5,1,1108561,6253992
3498,12/8/1999,BEDFORDBASIN,-63.5,44.5,1,1821105,7891677
3499,5/5/1999,BEDFORDBASIN,-63.5,44.5,1,1558495,10104856
3500,2/11/1998,BEDFORDBASIN,-63.5,44.5,1,811288,4360136
3501,10/13/1999,BEDFORDBASIN,-63.5,44.5,1,3083389,13047520
3502,2/9/2000,BEDFORDBASIN,-63.5,44.5,1,879854,3921101
3503,12/10/1998,BEDFORDBASIN,-63.5,44.5,1,924242,4673855
3504,11/18/1998,BEDFORDBASIN,-63.5,44.5,1,730985,5372916
3505,4/1/1998,BEDFORDBASIN,-63.5,44.5,1,742500,3335919
3506,1/6/1999,BEDFORDBASIN,-63.5,44.5,1,1069084,6197457
3507,2/7/1996,BEDFORDBASIN,-63.5,44.5,1,1507156,4442003
3508,2/14/1996,BEDFORDBASIN,-63.5,44.5,1,1135597,6328857
3509,12/22/1999,BEDFORDBASIN,-63.5,44.5,1,1129284,8971020
3510,5/8/1996,BEDFORDBASIN,-63.5,44.5,1,1469179,8286919
3511,5/31/2000,BEDFORDBASIN,-63.5,44.5,1,2290403,24663926
3512,3/12/1997,BEDFORDBASIN,-63.5,44.5,1,748166,3962368
3513,7/5/2000,BEDFORDBASIN,-63.5,44.5,1,4542526,27634052
3514,10/22/1998,BEDFORDBASIN,-63.5,44.5,1,1645530,10535060
3515,12/23/1998,BEDFORDBASIN,-63.5,44.5,1,1233333,3323597
3516,9/11/1996,BEDFORDBASIN,-63.5,44.5,1,3807514,22224942
3517,1/18/2000,BATS,-64.5,31.5,58.797,527000,5020000
3518,1/16/2001,BATS,-64.5,31.5,160.087,154000,1290000
3519,2/22/2003,BATS,-64.5,31.5,300.24,104000,840000
3520,1/18/2000,BATS,-64.5,31.5,100.15,419000,5460000
3521,3/20/2002,BATS,-64.5,31.5,299.941,113000,830000
3522,1/27/2004,BATS,-64.5,31.5,160.604,170000,1700000
